1.1144525,27.051146
1.6719751,23.510986
3.2878675,28.769133
3.726755,29.930347
3.3818693,25.094599
3.5482326,25.385855
3.4109945,22.38615
4.107859,24.167292
2.8562684,25.413055
3.3338037,25.230003
4.5967655,25.800335
4.260201,24.209278
5.392204,28.026894
4.2112474,29.508863
2.5985906,29.776562
2.0731409,34.270763
2.4205747,32.38339
1.5758765,30.900166
1.1096501,32.043297
0.8960128,34.35131
0.23778936,31.201567
0.4310821,25.865234
0.21387574,25.0003
1.2925498,26.658758
2.3446417,29.128075
1.7818189,28.354723
2.8813143,27.285057
2.78102,28.83706
2.9547951,29.947958
3.0143192,28.781202
3.345563,27.112495
2.5356817,29.461681
3.2490401,30.66629
2.948284,29.397924
3.178417,26.78273
5.5030003,30.88237
4.8406897,25.786774
5.8189883,23.90745
5.3633947,26.56417
7.192821,25.618034
6.313822,25.412815
6.3028274,26.195087
9.186024,25.385605
7.975552,23.055973
3.801701,22.433964
3.0597496,23.515184
1.9231012,26.077833
2.1060221,29.56742
2.1760976,29.588413
3.285841,32.59134
2.9894068,34.48966
2.468284,30.710625
2.4807115,26.768427
2.7382784,28.868225
2.5935678,27.705349
2.626566,27.044819
3.6402738,24.743296
4.5935793,27.916348
3.1935143,27.768896
2.1387157,29.330797
1.7399533,27.676311
2.2348359,23.072727
2.115179,18.501133
2.3188472,22.164013
1.80885,22.383627
1.154285,23.745583
1.180038,21.783813
1.7770407,24.757246
1.0340781,23.634563
1.1143706,27.04019
1.2471766,22.534603
2.883815,23.263529
5.391285,23.8444
7.2145786,20.693865
6.7729106,16.918228
5.518612,16.22274
5.82197,18.122086
5.7543087,21.766426
5.1128497,21.22122
4.7835655,18.217445
4.405423,19.032711
3.4042568,18.33879
3.547864,19.233297
2.988057,21.089787
3.11405,17.190907
2.0914526,20.668829
1.6442065,21.830135
1.7631645,25.283302
0.32270595,20.398533
1.054032,20.102158
1.6784065,21.14704
3.2955775,21.763004
4.2043643,19.538961
3.5029578,16.540043
4.124243,17.871723
5.4977665,17.500408
3.723134,22.519428
4.5727167,22.18617
2.672972,23.31834
1.655381,20.863224
1.8581606,24.153267
0.8524573,24.418034
0.9920387,26.030823
1.5722783,27.008762
1.8763552,25.24646
1.2791934,27.184803
1.2347655,27.021038
1.5506759,29.243315
1.3595012,25.089407
3.7898073,25.455791
3.9163814,27.236748
4.7308273,29.00589
6.963125,30.43027
4.6207867,27.314743
3.0030122,25.988792
3.1090975,26.282946
3.038158,25.665573
3.0214293,26.171797
1.4276533,25.000088
0.9808929,25.264126
2.7850413,28.427513
0.77390575,28.964985
0.510551,25.594137
1.283039,25.959599
3.038171,27.201122
1.5551188,22.533432
1.8545859,23.891382
1.6762322,24.2955
2.4267623,24.224586
3.3026133,20.757492
4.203375,21.28899
3.0703704,25.24801
3.785984,24.531055
2.2177732,25.912754
2.567839,21.632988
2.281211,24.112177
2.295015,26.139984
4.9348726,23.251423
7.80604,28.92733
11.507631,29.890177
8.843789,29.317959
4.6542144,27.673166
5.5379105,31.978413
5.967127,29.9183
3.430226,24.539776
2.7230248,26.961905
3.9374669,27.13415
7.402976,32.96923
6.9369016,33.62621
5.8031106,35.728123
5.676075,28.187532
5.407247,25.039463
4.6735516,24.837934
3.9659944,24.196869
4.3106837,25.12897
5.5944266,25.653801
9.359575,20.26622
13.3732605,24.197008
14.425779,23.198933
10.962938,25.42151
11.630162,23.31615
5.5194416,27.247845
5.968434,26.550379
9.754692,27.617466
15.693394,22.851555
13.109793,25.520689
8.818249,28.580223
6.3756933,25.528711
5.2352448,21.269955
7.1622663,20.2151
11.313957,23.121023
11.240969,22.273378
8.796646,23.804443
6.195059,20.335855
5.4300685,18.75038
3.6427011,17.173538
3.1770358,17.8349
2.761146,17.691021
2.4920034,15.600286
1.6606599,16.704012
5.474,16.53617
17.093372,17.099972
13.438721,17.52968
7.2710285,15.881303
9.159894,14.679511
4.5558834,17.707706
4.8148866,16.240475
6.5412645,15.007962
3.6953592,17.499863
1.5975943,19.6889
1.592134,18.763834
2.4355748,18.26081
3.739718,16.480766
2.344087,18.20287
2.267314,19.458508
2.691733,19.699242
2.323227,18.5818
3.3786805,15.995791
1.2105613,16.167053
1.622776,16.871056
1.7067564,18.402271
1.9178442,16.296926
2.2249923,17.799473
3.2999358,18.206814
3.222764,17.630295
2.7185087,18.982286
2.2498097,19.258726
2.4548204,20.822416
3.4109097,21.718174
4.7377133,25.713634
3.2899473,22.482824
3.2773907,22.139446
5.4954767,23.352028
7.191695,22.162888
4.994853,23.19694
2.9445286,23.06836
3.349409,21.826796
3.817573,19.72615
2.544697,20.788055
2.4906306,19.186504
3.4838305,18.992258
4.5614076,23.059261
3.986637,25.213118
2.5749779,26.669647
2.381289,31.824564
2.5777454,32.017902
4.1167765,33.214287
4.316091,32.343227
3.3418605,27.932665
3.10513,29.20189
3.3259892,32.43399
3.9946523,29.957127
3.5398593,32.638332
0.76298046,35.216316
1.9156528,40.284237
4.7279673,31.87592
6.074748,35.293266
5.3941507,40.702408
5.3948317,38.680637
6.339646,41.494312
5.640079,28.883722
5.634632,21.444084
4.9430847,21.674461
5.881137,20.451317
10.332411,22.168804
11.859512,24.232616
9.889931,22.617441
9.826087,23.58422
14.169796,22.960037
27.217546,20.149565
27.519438,14.828916
26.786716,20.431423
21.06115,25.767353
22.742722,27.042969
20.00214,31.500216
25.705572,29.014965
21.507204,33.496994
25.2949,30.869
40.930664,27.60194
31.653406,32.120586
45.47692,24.011692
60.293682,22.953888
72.45354,20.879526
61.003536,24.714287
44.538837,23.89995
32.869595,22.945068
27.470606,21.496796
24.876036,19.73663
12.082748,18.854834
6.718456,17.342419
4.453367,17.008648
5.9112797,17.45913
8.052927,18.950115
6.8678846,19.020027
3.9382634,24.075579
5.3447995,20.958202
5.7341022,23.046816
7.071098,22.926779
10.177137,23.895546
9.842858,23.811756
7.834428,21.784801
6.97206,21.35878
6.2026453,21.330793
3.3165476,19.047585
2.8296993,17.512238
2.4172647,16.944572
2.7295923,14.986379
3.3483906,16.363018
2.7148113,18.333237
2.9309726,23.880337
1.0693368,23.504776
1.1318502,29.443638
2.055822,30.025423
1.4681126,23.817024
0.26966497,19.368645
0.38311192,20.14563
1.5937506,25.405516
2.4229324,27.817421
1.775898,23.643581
1.6808872,21.345327
2.5074108,24.930004
3.624289,25.860287
8.801773,27.75174
17.05361,24.708237
21.984392,22.948877
10.940066,21.237537
14.006182,18.326933
12.8772955,20.666216
12.603918,22.611252
11.169407,21.806627
2.7569268,29.151897
1.631154,26.553825
2.894742,25.761269
7.3007455,30.703426
12.925329,29.311531
19.140574,33.507156
24.263205,35.923996
14.528515,38.133236
6.2648473,41.736244
4.261759,45.682537
2.400646,45.37505
3.3614423,49.424606
1.5174277,36.963596
3.2661858,33.870014
6.037569,37.997143
8.653032,32.675465
3.8233554,36.422787
1.7020333,36.580906
2.968695,37.38872
4.040315,37.440014
6.849674,35.157574
13.790138,28.146261
11.820595,32.08925
16.808634,29.154049
22.914423,22.917124
20.748915,28.20359
15.806379,30.056173
5.5851526,31.981297
2.4775615,37.265408
2.1385005,30.895313
3.4979951,34.435616
3.1460285,35.069897
3.872499,27.946264
3.7933326,30.299631
2.5984707,30.007097
1.7040474,31.723515
1.0271891,30.210522
1.0905482,27.886284
0.69743025,26.54277
1.2290746,25.09639
0.6658126,26.918587
0.59569955,31.584702
0.10010418,32.894592
1.5855684,29.72794
1.2444246,27.86345
3.2134578,31.827942
4.86844,33.316936
5.455928,32.13773
7.6693,33.33806
9.952854,29.919575
11.492903,33.73399
12.957489,37.232494
15.64476,37.709152
17.362226,41.558025
14.018932,37.99809
7.5540476,46.03118
8.990882,41.86484
7.8381515,41.25732
8.199174,38.415936
8.5868435,46.0155
7.5150895,40.62206
8.776286,39.126312
9.930531,35.39581
11.712374,35.043823
8.823629,36.690907
5.4944005,37.489742
4.607482,44.92412
2.5404441,43.755917
2.314706,42.221497
2.5503116,41.47777
1.8972872,33.71513
2.4580731,29.053991
3.2571812,28.168077
3.0306392,30.13173
4.2117066,30.028862
3.4262872,26.15698
2.3596532,24.380468
1.4080238,22.251553
2.2296848,22.215706
2.4823134,23.65292
1.8905191,23.726612
1.5614917,22.053493
6.376789,23.424835
6.902867,23.558256
13.156141,23.453209
22.937887,20.63616
22.690218,18.63884
17.837496,16.261301
11.8380375,12.832716
5.6016464,15.020593
6.306919,17.08984
9.476596,21.002888
7.6000457,21.288414
3.8033257,22.517883
2.332714,24.012669
3.11836,26.582289
4.466376,31.74926
4.410723,33.125446
2.4700599,26.958614
2.8994305,28.51608
3.5354924,28.70389
4.353138,28.869884
6.35647,32.75283
8.748252,33.078373
7.153122,27.795376
6.793338,28.85765
10.799349,31.508589
16.202595,31.478497
14.717647,28.532784
10.819447,33.50707
12.609468,36.70792
12.176317,36.960392
9.678591,33.052036
13.833673,30.429604
18.908663,28.718456
19.989412,28.29775
17.613424,28.945953
10.451233,25.560587
6.9295588,28.856115
6.0474877,25.418535
6.9934483,22.211277
7.6922474,18.963799
14.285642,16.99498
9.214718,16.36095
11.068512,16.417908
26.550957,14.659324
17.357262,16.674982
17.561289,19.010334
9.532995,21.524185
7.8893633,22.476444
10.876974,20.171883
13.121735,21.342575
14.412601,26.269772
14.723427,28.327427
15.08187,26.348969
15.824443,27.690151
11.239563,28.713535
12.134403,27.30675
11.425653,25.579485
9.58205,21.727777
6.768745,19.510002
9.429787,19.131577
14.728532,17.87573
12.986364,21.114819
16.60467,23.920734
19.545156,25.238655
15.90991,25.567785
14.108463,24.641356
10.968404,26.40049
7.5971823,24.40967
6.491905,21.589115
6.5778604,21.835648
5.8590937,22.245213
5.4522285,20.906841
5.371215,21.15218
9.356,24.49623
7.36534,21.857449
4.476142,24.951397
4.936582,26.518402
8.035654,30.019075
4.2812843,28.824766
4.216969,25.768188
3.6991987,24.867495
4.641509,23.044395
10.392738,21.910633
14.137875,24.277664
7.965743,25.922632
7.1757874,26.079594
7.006611,28.786215
6.6147738,27.400908
4.7171493,23.118374
3.0303602,23.836279
3.557186,23.838232
4.011289,24.782875
3.9485984,25.989758
2.197631,26.490622
1.3186835,23.489449
2.0241115,26.393406
2.738482,24.152311
2.6106129,24.659473
6.279138,23.676006
