4,106,10.3743925,-0.002394275,-0.2944958,0,0,0
3,106,8.281796,0.18196489,-2.466103,0.8458485,-2.334423,-1.09685
4,106,10.6497345,0.17478207,0.89545876,-0.5090766,-2.031469,1.31365
4,105,10.230737,0.40463245,-1.9034485,0.4985113,2.259754,0.14378
4,106,8.626573,0.21309046,0.11253092,-0.2400427,-0.580837,-0.19709
5,105,8.523619,-0.46927786,-1.3671309,2.0448851,-2.462037,-0.6151
5,105,11.209994,0.6057515,0.11013664,-0.397853,1.066706,0.27634
5,105,9.531608,-0.47167215,0.10774237,-0.6631437,-0.803702,-0.54045
5,105,9.256267,0.076616794,-0.41420954,0.2207644,-0.17053,-0.33596
5,104,9.593859,0.3304099,-1.3120626,-1.0859079,-0.441964,-0.02665
5,105,9.917087,-0.021548472,1.0462981,-0.637896,-0.612495,-0.6593
5,105,9.519637,0.7853221,0.723071,-0.2400427,-0.530338,-0.94826
4,105,10.058349,0.45970076,-0.22027329,0.5237611,1.161391,0.83815
4,105,10.558752,0.15562786,-0.4860378,0.261627,-0.274705,0.40209
4,104,9.799767,0.33759275,-1.1923488,-0.2526675,0.536461,0.118535
4,104,9.387952,0.53392327,-0.06464542,-0.7452073,-0.34106,0.13607
4,104,11.10704,-0.20111908,0.54350036,0.4985113,0.06303,0.036475
4,104,10.56354,0.35674694,-0.6488485,0.302826,-0.214718,0.093286
4,104,8.56911,1.0965779,0.4932206,1.7611218,-0.793571,-0.434156
4,104,10.470163,0.5506832,-2.466103,-0.5998511,0.340775,0.04278
4,104,8.760652,0.021548472,-0.6344828,0.8960235,0.296496,-0.02805
4,104,9.14613,0.5506832,-0.08140534,0.2649517,0.454399,-0.38015
4,104,8.743892,-0.098165266,0.25858167,0.1513274,0.06303,0.0996
6,104,10.134965,0.41420954,-0.6368771,-1.0987008,-1.116461,0.022165
6,104,10.328901,-0.12689656,-1.063058,0.214452,0.542773,0.408915
6,104,9.256267,0.6703969,0.28970724,1.4704548,-0.524121,-0.39418
6,104,9.5483675,0.4860378,-0.2681588,0.5490104,-0.056907,-0.08347
6,104,8.985713,-0.17957062,-1.0415095,0.1008286,-0.221029,-0.16552
6,105,10.000886,-0.2370332,-0.28252444,-0.476633,-0.740285,0.27246
5,105,9.98652,0.7709565,-1.7669748,0.80782,1.3697025,-0.03296
4,105,9.423865,0.5865973,0.22985038,-1.344888,-0.7513675,-0.38787
4,106,9.644139,0.20351335,-1.5107874,-0.7134744,2.417565,1.185344
4,106,9.435837,-1.2474172,-0.15562786,1.7799344,-2.102133,0.446776
4,106,9.033599,0.21309046,-2.176396,-0.422171,-1.559432,1.45862
4,106,8.8636055,0.04070267,-0.79250497,-0.1074813,0.732148,-0.1529
5,106,10.079897,0.057462595,-1.0870007,-0.4925397,-1.231018,0.75609
6,106,10.585089,-0.42618093,0.3519584,0.2332184,0.555303,0.653684
6,106,9.881172,-0.2753416,-2.3056867,-0.1832308,-0.448276,-0.411704
7,107,8.463761,1.0199611,-0.11013664,0.2458439,0.113434,0.60319
7,106,9.608225,-0.2777359,-1.5969813,0.0934165,0.673722,0.24817
4,107,9.002473,0.9960183,-2.9569294,0.6247603,-0.460902,-0.613706
4,107,10.30017,0.600963,-1.664021,-3.3080528,-2.7776584,1.234426
6,107,9.708784,-0.9624985,-1.2953026,-0.8775978,0.5680241,0.10591
6,107,9.835681,1.5802214,-1.3479767,-1.364043364,0.7548803,-1.05835
6,107,11.123801,0.8667275,-1.010384,1.237065364,0.530149,-0.72102
5,107,10.589877,0.19393626,0.20590763,-0.2400426,1.925196,-0.32964
5,107,12.423892,0.42378664,-0.13168511,1.7040145,-0.00019,-1.46098
5,107,9.833286,0.2370332,-0.2561874,-1.1237825,-1.956947,0.29528
5,108,8.41827,-0.028731298,-0.7446195,0.6050171,0.686199,0.01734
5,107,7.2187386,1.3407938,-1.9824595,-2.60106106,1.009799,0.66631
4,107,10.1541195,2.2170985,-0.679974,-1.14271964,-1.950635,0.02385
3,108,7.7143536,0.019154198,-0.5506832,-1.4016997,0.170246,1.02613
3,107,9.603436,1.2258687,1.0534809,0.8520072,-2.613439,-1.358574
3,107,10.218765,0.00478855,-0.9241901,-0.7892237,2.764748,0.585654
3,108,9.881172,1.0223553,-0.84996754,0.9517365,-1.1899327,-0.48459
3,107,10.573117,-0.18914771,-2.0279508,-0.6187881,-0.946959,0.825526
4,107,9.402317,0.11492519,-0.4166038,0.2712639,1.7105727,0.16272
4,108,10.565935,0.45730647,-1.0486923,0.252156,-0.448371,-0.432046
4,108,9.802161,1.036721,-0.28013015,1.0729422,0.1072174,0.42153
3,108,11.013664,0.6392714,0.49800915,0.59933967,0.7131156,-0.22374
4,108,9.624985,-0.57223165,-1.1708003,-0.1124709,0.024862,0.547656
5,108,9.498088,0.81165916,-0.9241901,-0.16446393,-0.568307,0.035074
5,108,9.692024,0.20590763,-0.46209505,-0.347354,0.384963,-0.058214
5,108,10.173274,-1.063058,-1.2091088,-1.13640724,0.252402,0.080658
