-13,73,9.402317,-0.723071,-0.54350036,0.841314,-1.8139769,0.825956,,,
-11,73,7.7742105,-0.409421,-0.33759275,-0.31109,-0.9681909,0.745084,,,
-6,73,10.826911,0.3902668,-0.37829542,-0.04873,-1.7508526,-0.33553,,,
-6,73,10.951413,-0.15323359,-0.94095,-0.453624,0.2765915,0.10998,,,
-8,73,9.574705,1.0510867,-0.74701375,0.797124,-0.4441806,0.66183,,,
-8,73,8.152506,-0.22266756,-1.4389591,1.79146,-0.3754831,-0.10967,,,
-7,72,11.040001,0.79250497,-2.0662591,-0.95862,1.5706391,-0.1867,,,
-6,72,9.12937,0.74222517,0.4285752,-0.46536,-0.6461782,-0.44284,,,
-2,72,7.103813,-0.3328042,-2.5115943,0.865684,-0.0895292,0.122604,,,
-1,72,7.415069,3.1700199,2.3799093,-1.165834,2.5942933,0.663976,,,
-1,72,12.004894,-0.10055954,2.595394,2.12904,2.8319688,-0.39235,,,
-5,72,8.669669,0.1699935,0.42378664,-0.36524,0.3523409,0.21099,,,
-5,71,9.37598,0.021548472,0.16759923,-0.294926,0.7362435,0.71864,,,
-5,70,10.101445,-0.5027977,-0.33759275,0.256666,0.0487705,0.00888,,,
-5,70,8.344048,-0.42618093,-0.25858167,0.064,0.2008425,0.261475,,,
-5,70,10.518049,-0.41181526,0.6105401,-1.38067,2.0618535,0.510335,,,
-1,68,9.337671,1.1133378,-0.043096945,0.045066,-0.7207716,-0.02257,,,
3,68,10.094262,-0.16041641,0.44054657,0.288814,1.1839251,0.63023,,,
-1,68,10.032011,-0.69912827,-0.13886794,-0.01175,-0.518774,-0.04151,,,
-3,67,10.166091,-0.12210801,-1.0798179,0.310185,0.1882175,-0.08571,,,
-3,66,10.779025,0.39266106,-0.12689656,0.039625,1.152864,-0.29135,,,
2,66,9.553157,0.3998439,-1.2306572,-0.71038,-0.225747,0.33331,,,
2,66,10.881979,0.15323359,0.12450229,-0.27687,0.781586,-0.06676,,,
2,65,9.869201,-0.026337024,-1.3360053,1.27688,0.976115,-0.379725,,,
2,65,9.730332,0.84996754,-1.0582695,0.10819,1.02777,-0.092015,,,
2,65,10.07032,0.9888355,-0.5794145,0.05857,0.755181,-0.59434,,,
6,65,9.931452,1.6807809,-0.74701375,0.05078,-0.182073,-0.328026,,,
8,65,9.368797,1.786129,-0.6249057,0.60688,1.646388,-0.395014,,,
10,65,10.082292,1.7478206,-0.8356019,-0.591625,1.096052,0.081095,,,
10,65,10.206794,1.1612233,-1.1684061,0.745751,1.463328,-0.300325,,,
11,65,9.675264,1.8148603,-0.7901107,-0.617736,0.548027,0.05949,,,
11,65,9.541185,0.9601042,-0.47167215,0.14693,2.617347,-1.010966,,,
11,65,10.180456,1.4341706,-1.6233183,0.65737,0.080907,0.160486,,,
3,64,11.12859,0.06943397,-1.089395,-1.62965,0.724513,1.89647,,,
3,64,10.168485,0.6943397,-1.1396748,-0.74398,-0.316779,0.103666,,,
3,65,8.5882635,2.343995,-0.3304099,0.3742,1.702046,0.813334,,,
3,65,10.829305,0.10055954,-1.5610672,-1.62142,0.674274,0.48872,,,
0,65,8.930645,0.12450229,0.0670397,0.7268,0.623776,-0.18039,,,
-1,64,9.830893,0.20111908,-0.600963,-0.11819,-0.368431,0.42195,,,
-2,64,10.369604,0.009577099,-0.8978531,0.336784,-0.505001,-0.33314,,,
-2,64,9.799767,-0.2370332,-1.2689656,0.437306,0.591056,-0.48704,,,
-2,64,9.93624,0.07901107,-0.7853221,0.21551,0.21978,-0.243515,,,
-2,64,9.766247,0.16281068,-1.3144568,0.2155,0.301842,-0.079391,,,
-2,65,8.324894,0.03351985,-1.1229149,-1.10556,-1.678173,-0.440154,,,
-2,65,8.2387,-0.028731298,-1.2761484,0.25337,3.647429,-0.0794,,,
0,65,10.412702,-0.57462597,0.87630457,0.77819,-1.302672,-2.74056,,,
0,65,9.560339,0.65363705,0,-4.64507,0.37759,0.18573,,,
0,66,9.165284,-0.9768641,-1.4700848,0.58162,0.47859,1.012654,,,
-1,65,10.671283,0.18675344,-0.7134939,-0.20656,0.136563,-0.531214,,,
-1,65,10.728745,0.021548472,-1.0343267,0.48694,0.964645,-0.70432,,,
-3,66,9.924269,0.51955765,-0.6296943,0.4175,1.015146,-1.196686,,,
-3,66,9.993703,0.25379312,-1.0415095,-0.20023,-0.00231,-0.404968,,,
-3,66,9.785401,0.82602483,-1.7957062,-0.43469,-0.057968,0.027924,,,
-3,66,13.386391,0.46209505,1.4605076,0.7845,-0.715614,-0.80265,,,
-3,66,10.7048025,-2.1213274,-2.5475085,0.42382,0.573277,2.84326,,,
-3,67,10.33369,-0.3902668,-0.888276,-0.91442,0.95202,0.027924,,,
-3,67,10.048771,0.44772938,-0.66321415,0.37491,0.001007,-0.67379,,,
-3,67,9.653716,0.48843205,-1.4365649,-0.04963,-0.03903,-0.338204,,,
-3,67,10.458193,0.45251793,-0.679974,-0.43379,-1.144859,0.036904,,,
-3,68,9.522031,0.5818088,-1.4006507,-0.53569,0.352341,-0.338204,,,
-5,68,8.207574,-0.37590113,-0.6656084,0.27864,-3.169993,0.35616,,,
-5,68,9.591465,0.45491222,-0.9888355,0.55094,-1.144861,-0.3734,,,
-5,68,9.972155,-0.505192,-0.26097596,0.2155,1.854698,0.12892,,,
-5,68,9.613013,0.6201172,-0.17717634,0.01334,-1.223989,0.04631,,,
0,68,9.332883,0.4836435,-0.5363176,-0.07487,0.491212,-0.016266,,,
0,68,9.931452,1.0989721,-1.0247496,-0.19392,-0.961799,-0.493344,,,
0,68,10.247497,0.74701375,-0.55786604,0.36787,0.161814,-0.07672,,,
-1,67,9.634562,0.409421,-0.71588814,0.44275,0.396528,0.09105,,,
-1,67,9.818921,0.55786604,-0.95531565,-0.28949,0.6364,-0.42026,,,
-1,67,9.967366,0.5363176,-0.8236305,-0.72417,-0.387369,0.71864,,,
-1,67,9.28021,0.27055305,-0.06943397,0.50588,0.327091,-0.05414,,,
-1,67,9.634562,1.6233183,-0.9912298,-0.3111,-0.007381,0.052554,,,
-1,67,11.614627,0.54350036,-0.38068968,-0.83146,-0.014933,0.901706,,,
-1,67,10.063137,0.11253092,-1.7957062,-0.50414,0.106155,-0.19301,,,
-4,67,9.8787775,-0.047885496,-0.8786988,-0.26968,-0.21062,-0.423906,,,
-5,67,8.389539,-0.062251143,-1.5658557,0.07663,0.699523,-0.382394,,,
-6,67,8.736709,0.057462595,-1.4365649,0.60057,-0.506149,0.0658,,,
-5,67,10.046377,0.12210801,-0.9601042,-0.25759,-0.293548,0.06278,,,
-4,67,9.478934,1.8531687,0.42618093,-2.28422,1.015144,0.70966,,,
-1,67,6.8907228,0.81165916,-0.24900457,-1.24811,-1.845539,0.42827,,,
0,67,10.91071,0.69194543,-0.5770202,-0.79448,0.787899,0.20467,,,
-1,67,9.498088,0.42139238,-1.333611,-0.86392,0.333403,-1.32294,,,
-1,67,9.677659,0.89545876,-1.2354459,0.54005,0.155439,-0.04695,,,
-1,67,9.325701,1.2665714,-1.8914771,-0.17585,-2.021129,-0.5907,,,
-2,68,10.063137,1.2162915,-0.3974496,-0.79363,0.332246,0.36515,,,
-2,68,8.277008,0.95531565,-1.0534809,0.03246,-0.158966,-0.376075,,,
-5,68,8.466156,-0.2777359,-1.1995317,-0.30213,-4.653414,-0.432895,,,
-6,68,11.303371,0.75659084,-0.4189981,-1.6295,1.04439,0.32762,,,
-6,68,8.095043,0.6249057,-0.20111908,-0.76292,0.251343,0.13523,,,
-6,68,11.516461,-0.4644893,0.07901107,-1.32387,-0.488367,-0.07041,,,
-6,68,9.768641,0.6608198,-1.1684061,0.3607,0.895208,0.34353,,,
-7,68,10.130177,0.31843856,-0.33759275,-0.08119,-1.181578,-0.29401,,,
-7,68,10.223554,0.23463893,-0.84039044,-0.37698,-0.930237,0.01797,,,
-8,68,9.12937,0.4956149,-0.50998056,-0.2986,-0.138401,0.17733,,,
-8,68,9.545974,0.27294734,-0.8379962,-0.33913,-0.0401845,0.00534,,,
-8,68,10.405519,0.098165266,0.38308397,0.39856,-0.1905275,0.236226,,,
-8,68,10.230737,-0.22266756,-0.8332076,0.13344,-0.7775845,-0.685376,,,
-8,68,9.294575,-0.24421602,-0.5865973,-0.59793,-0.6840515,0.15683,,,
-11,67,9.543579,0.07422252,-0.3423813,0.27862,-0.562962,-0.24983,,,
-11,67,9.61062,-0.7541966,-0.6656084,0.62581,-0.790208,-0.325575,,,
-11,66,9.9889145,-0.7709565,0.3902668,0.11318,-0.837171,-0.61502,,,
-12,66,9.778218,-0.21069619,-0.035914123,-0.16869,-0.797677,-0.2156,,,
-12,66,10.118205,-0.6105401,0.22027329,0.2795,-0.229557,-0.373405,,,
-12,65,10.436644,-0.057462595,-0.13168511,0.09556,-1.269954,-0.50233,,,
-12,65,9.742304,-0.4764607,-0.7206767,0.02614,-0.064279,0.31829,,,
-12,64,9.239507,-0.22745611,-0.011971374,-0.13081,-1.4541687,0.756535,,,
-11,63,10.721562,0.14365649,0.29210153,0.34806,-0.5124617,0.027925,,,
-11,62,10.144543,0.48124924,-0.23463893,0.04593,-0.3684311,-0.63853,,,
-10,61,9.14613,0.531529,0.72785956,-0.23898,-0.8217705,0.02792,,,
-10,61,9.835681,0.076616794,0.5770202,0.29756,0.0430316,0.22361,,,
-8,59,9.91948,0.07901107,-0.4956149,-0.31386,-0.5956786,0.07477,,,
-8,59,9.627379,0.117319465,0.90503585,-0.28318,-0.3735883,0.19836,,,
-7,59,9.897932,0.71828246,0.5411061,0.31019,-0.6071484,-0.16776,,,
-8,56,9.787795,-0.50040346,0.9720756,-0.03612,-1.8329141,-0.070415,,,
-9,56,9.210775,-0.94095,1.1181264,0.48751,-0.0385759,-0.109665,,,
-13,53,8.921068,0.05985687,1.0247496,1.27055,-2.28740904,-0.00729,,,
-13,52,10.601849,0.33519846,1.5395187,0.3102,-1.23207846,-0.46444,,,
-13,51,10.132571,0.7637737,0.26337022,-0.74399,-0.3672758,-0.31296,,,
-11,48,10.929865,-0.30886146,2.3775148,0.59512,-0.3179317,0.295714,,,
-11,48,10.577906,-0.37350687,0.80208206,-0.87023,-0.2157777,-0.110954,,,
-11,46,10.556357,0.36392978,1.6831752,0.128,-0.9239246,0.10634,,,
-10,46,9.9889145,0.7853221,1.4269878,0.20918,-0.619773,0.13523,,,
-8,38,10.5946665,0.18675344,1.6712039,0.47431,-0.323089,-0.287705,,,
-8,37,9.725544,0.88588166,1.0822122,0.67088,-1.7066656,-0.524905,,,
-5,36,9.440625,0.36392978,1.8004947,-0.64931,-0.4177754,0.16048,,,
-2,33,10.230737,0.7901107,2.1500587,-0.34543,0.3196232,0.428276,,,
-2,32,9.974549,0.83081335,1.5778271,-0.06225,-0.2410272,-0.338206,,,
2,28,9.802161,1.0127783,1.7119064,-0.43468,0.40284,-0.01627,,,
1,28,10.968173,1.4365649,2.0542877,0.56355,-0.3999934,-0.423906,,,
-1,23,10.628186,0.81165916,2.604971,-0.68716,0.3207789,0.248856,,,
-4,23,9.675264,1.0702409,1.8890828,-0.45905,0.123938,0.12528,,,
-5,23,10.922682,0.76616794,1.5107874,0.75836,-0.1021542,0.11629,,,
-11,17,9.938635,1.0391153,1.1157321,0.05138,-0.0011549,-0.36345,,,
-13,17,10.213976,0.6488485,0.65124273,-0.91354,-0.1285591,0.1379,,,
-14,14,9.787795,0.66321415,0.7398309,-0.61774,-0.0327177,0.33723,,,
-13,13,10.134965,0.85954463,1.0654523,-0.0433,0.1566554,-0.01627,,,
-12,13,9.596253,0.6847626,0.19393626,-0.26691,-0.250023,0.06521,,,
-9,10,9.531608,0.75180227,-0.37111259,-0.16325,0.0240946,0.01529,,,
-9,9,10.237919,1.0055954,0.08858817,0.16587,0.2628121,-0.51228,,,
-9,9,9.617802,0.88109314,-0.28970724,0,0,0,,,
-9,8,9.893144,0.9601042,-0.57223165,-0.33279,-0.1096217,-0.392345,,,
-9,8,10.132571,0.76616794,-0.27055305,0.01349,-0.203153,0.015295,,,
-14,7,9.512454,1.1372806,-0.28731298,0.18481,-0.115934,-0.411275,,,
-15,7,10.252285,1.1684061,-0.12929083,0.1843,0.0608274,-0.178125,,,
-9,6,9.380769,0.5985687,-0.4285752,0.22812,0.1692801,-0.05414,,,
-6,6,9.586677,0.818842,-1.1372806,-0.50412,0.0177822,0.09736,,,
-4,6,9.725544,0.99362403,-0.70870537,-0.59793,-0.4063057,0.4409,,,
-4,6,9.538791,0.8547561,-0.9816527,0.31019,-0.01378,-0.30033,,,
-4,6,10.032011,0.7398309,-1.4844503,0.24074,-0.0705917,-0.098324,,,
-4,6,9.751882,1.3982565,-3.624932,-0.23334,0.1169782,-0.421216,,,
-4,6,9.380769,0.57462597,-3.529161,-0.56093,-0.3167765,0.20466,,,
-2,9,9.301758,1.1516461,-3.3855045,0.67087,0.351186,0.27678,,,
-2,9,10.551569,0.54828894,-2.0159793,-0.26425,0.1187806,0.47611,,,
-3,12,9.711179,1.1516461,-1.1037607,-0.15692,-0.020092,-0.08571,,,
-4,13,9.091062,1.0439038,-2.185973,0.10905,0.1302509,0.548216,,,
-5,13,10.496501,0.9888355,-2.8994668,0.52482,-0.9985189,-0.085706,,,
-10,16,9.550762,1.9369683,-2.4613144,-1.09832,-0.7099486,-0.51099,,,
-10,16,8.770228,0.14365649,-2.727079,-0.71243,-0.026406,0.526605,,,
-12,18,9.91948,0.55786604,-2.135693,-0.90179,-0.903831,0.14785,,,
-12,19,10.474953,2.403852,-1.6400782,1.08747,-0.23587,-0.52491,,,
-12,20,8.593052,-0.8092649,-2.667222,-1.64665,-0.645022,0.665475,,,
-15,23,10.245102,0.37350687,-3.2897336,1.83866,0.187061,-0.90365,,,
-14,23,9.8787775,0.5458947,-3.1652312,-0.10012,-0.525086,0.109986,,,
-3,25,9.5483675,1.2186859,-1.9704882,-0.52944,-0.581371,0.289624,,,
-3,26,9.174861,2.9138324,-1.9752767,-1.11556,0.344873,0.75021,,,
-3,28,9.074302,1.2761484,-2.2075214,-0.59249,0.857334,-0.155145,,,
-9,28,9.289786,0.51955765,-2.7294734,0.46257,-0.115933,0.403025,,,
-12,29,9.660899,0.4189981,-1.5347302,-0.94598,-1.358328,0.71597,,,
-13,32,9.620196,0.48124924,-1.6807809,-1.14166,0.958334,0.476105,,,
-13,32,8.9498,0.30886146,-2.9377751,-0.26968,-0.665116,-0.272405,,,
-9,34,10.144543,0.66321415,-1.5227587,0.12712,-0.17159,-0.660135,,,
-4,35,9.771035,0.71588814,-1.9585168,0.09556,0.623775,-0.085709,,,
-4,35,9.847652,0.7541966,-2.80609,-0.58531,-0.185371,-0.177716,,,
-4,36,9.567522,1.1109436,-2.4780743,-0.34,-0.184216,0.48872,,,
-4,36,9.586677,0.65124273,-2.1476645,-0.72417,-0.362119,-0.03884,,,
-3,40,9.950606,1.201926,-1.4078336,0.25968,-0.323088,-0.2372,,,
-3,40,9.3831625,0.52913475,-2.3200524,0.10188,0.181905,0.349855,,,
-3,41,10.022434,1.4437478,-2.4852571,-0.79359,-0.393681,0.295715,,,
-5,42,9.794978,0.25139886,-2.6025767,0.13343,0.112468,0.36248,,,
-5,42,9.677659,0.44294083,-1.7286664,-1.00192,0.136563,0.57977,,,
-5,44,9.428655,0.26337022,-1.0989721,-0.15693,-0.645022,0.20467,,,
-5,44,8.913885,0.63208854,-1.5107874,-0.52945,0.04877,-0.44657,,,
-8,46,9.759064,0.3998439,-2.19555,0.06488,0.325935,0.28939,,,
-8,47,10.012857,0.7326481,-2.1620302,-0.22006,0.118781,-0.01627,,,
-8,47,9.96976,0.5147691,-2.432583,0.50674,-0.21062,0.226275,,,
-8,48,9.304152,1.0582695,-1.812466,0.37962,-1.112142,-0.413945,,,
-8,48,9.04557,0.6488485,-1.6065584,-0.06855,0.876272,-0.06046,,,
-7,49,9.708784,0.8834874,-1.3838909,0.20375,-0.955486,0.37778,,,
-4,51,9.490906,0.9768641,-2.19555,-0.01175,0.263966,0.00267,,,
-4,51,9.160496,0.2466103,-2.2027328,0.50586,0.718462,0.19204,,,
-4,53,8.080677,-0.8667275,-3.222694,-0.30756,0.022939,0.257834,,,
-5,53,8.971348,0.098165266,-1.7095122,-0.33368,-0.619773,0.002671,,,
-8,54,9.186832,-0.4740664,-2.3751206,0.28581,2.042916,0.68077,,,
-7,55,9.720756,0.4836435,-1.7119064,0.18394,-0.7018335,-0.376075,,,
-7,56,9.239507,-0.17478207,-1.6281068,-0.32737,0.2134665,-0.36345,,,
-2,57,9.399923,1.0702409,-1.2522057,-0.35396,0.001741,0.245034,,,
-2,57,9.529214,0.42378664,-1.9800652,0.09557,-1.168955,0.330916,,,
-3,57,9.567522,0.4740664,-0.84278476,0.26689,-0.583054,-0.0136,,,
-3,57,11.425479,-0.29210153,-3.0718546,0.1208,0.566963,0.39404,,,
-5,58,9.507666,-0.17957062,-1.0534809,-1.23635,-0.08953,0.14154,,,
-5,58,9.301758,-0.31604427,-1.3455825,-0.88198,-0.431554,0.11266,,,
-5,58,10.537204,-0.035914123,-0.5147691,-0.1052,-0.194553,0.11494,,,
-2,58,9.794978,0.33519846,0.24900457,-0.2318,0.332249,-0.8279,,,
-2,58,10.285805,0.92658436,-1.0151725,-0.39681,0.245029,0.2741,,,
0,58,10.225947,-0.32083282,-0.8834874,0.49324,-0.152653,-0.31295,,,
0,57,9.538791,0.68236834,-1.0582695,0.86027,0.395373,-0.63222,,,
0,57,9.883567,0.45730647,-0.2849187,-0.11907,0.125093,0.42561,,,
-1,57,9.8787775,0.75659084,-1.2234744,-0.98931,-0.223245,0.88907,,,
-2,57,10.491713,0.24421602,1.0510867,0.13813,-0.01362,-0.12838,,,
-4,56,11.3344965,-0.20590763,0.89067024,-0.42206,1.343392,-0.723255,,,
-4,56,9.37598,1.1899546,0.58420306,-1.07767,2.838282,-0.215595,,,
-3,56,11.0352125,-0.47167215,-0.002394275,-0.81342,1.3118294,0.52661,,,
-2,55,10.491713,0.84996754,-2.2554069,-0.00543,-1.3520154,-0.19933,,,
0,56,7.814913,0.81644773,-1.0439038,0.13433,0.250187,-0.73321,,,
2,55,10.364816,0.6895511,-0.84996754,0.43643,0.4722765,0.14785,,,
2,55,10.084685,0.69194543,-1.1444633,-0.42061,0.1981595,-0.53176,,,
2,56,10.352844,0.76616794,-0.9577099,-0.24532,0.308154,-1.01363,,,
2,56,8.684034,0.50758624,-0.9577099,-0.70611,0.2892164,0.22361,,,
2,56,10.5395975,0.8332076,-0.9026416,-0.13081,1.2096756,0.384085,,,
3,56,9.720756,0.81644773,-1.8100717,-0.98386,0.541714,-0.344515,,,
4,56,9.931452,1.2210802,-1.9130256,0.09013,1.0455526,-0.278714,,,
7,57,10.10384,1.3024855,-2.1811843,-0.27989,0.6601951,-0.165816,,,
7,57,9.850046,1.7741576,-1.5610672,-0.3968,-0.2284027,0.286726,,,
7,56,9.105427,1.3048798,-1.0534809,-0.7945,1.179269,0.349864,,,
7,57,9.840469,1.5897985,-0.72785956,-0.05505,0.0103147,-0.27241,,,
7,57,9.866806,0.967287,-0.80208206,-0.17501,1.215988,-0.54385,,,
7,57,9.5244255,1.7813405,-1.446142,-0.15061,1.41282853,-0.009945,,,
7,57,11.684061,0.87151605,-0.55786604,-0.81974,0.47227684,0.375099,,,
9,58,9.404712,1.2426286,0.66800267,0.19745,0.44587193,-1.528574,,,
9,58,10.079897,1.333611,-1.4772675,-0.14264,-1.72935216,0.32707,,,
10,58,10.134965,1.8004947,-2.1979442,-0.23266,1.80419906,0.08473,,,
15,59,9.440625,2.4206119,-1.5012103,0.12799,1.6957327,0.08108,,,
16,59,10.424672,2.4158232,-0.9601042,-0.36524,1.0403948,0.43192,,,
16,60,7.225921,0.9385557,-1.3623424,0.46886,2.4405989,0.750205,,,
16,60,9.165284,1.5610672,-1.063058,-0.68716,0.6616497,0.116295,,,
9,60,9.905115,0.08140534,-1.376708,-0.17588,0.630088,1.05685,,,
6,60,9.653716,1.3096683,-0.99362403,-0.43379,2.427974,-0.928905,,,
6,60,9.953,1.6807809,-2.0518935,-1.28686,-0.935395,0.545545,,,
6,61,9.2490835,0.84996754,-0.4166038,-0.37957,2.284931,1.02175,,,
6,61,9.577099,0.70631105,-0.7134939,-0.25163,0.24503,-0.15514,,,
9,62,8.980925,1.7286664,-1.8076775,-0.19481,1.160331,-0.46445,,,
9,62,9.617802,1.6712039,-1.5754328,0.85394,2.478472,0.44721,,,
9,62,9.929058,0.45491222,-0.5123748,0.39856,0.983583,1.57447,,,
9,63,10.269045,1.6616267,-1.525153,-2.18866,1.512673,0.125265,,,
9,63,9.960183,1.2210802,-0.90982443,0.82781,0.84471,-0.268761,,,
9,63,10.642551,0.56265455,-0.7781393,-0.18849,0.447027,-0.281384,,,
9,63,10.197216,1.376708,-1.0510867,-0.04261,2.054014,-0.5049,,,
9,63,11.549982,2.4277947,-0.7709565,0.13976,0.901522,-0.10464,,,
9,63,9.907509,1.228263,-0.75659084,-1.0398,1.260174,-0.02622,,,
9,63,10.958596,1.7909175,-0.33759275,0.89093,1.722139,-1.31663,,,
9,62,9.720756,1.2881198,-1.4509305,0.08294,0.371279,-0.331884,,,
10,62,10.151725,1.759792,-0.7039168,-0.35173,1.676796,0.308334,,,
9,63,10.302565,1.3383996,-0.9481328,-0.03701,0.958334,-0.19301,,,
7,63,10.78142,0.047885496,-0.6057515,-0.10643,0.566961,-0.054144,,,
6,63,9.464568,1.1205206,-0.96489275,-0.05301,1.806066,-1.115296,,,
0,63,10.405519,0.5219519,-1.1779832,1.02349,0.699525,-1.49969,,,
-1,63,8.492493,-1.1205206,-1.3144568,1.68088,0.93824,-0.87208,,,
0,62,10.101445,0.016759925,-2.9832664,0.24075,0.516464,-0.45814,,,
3,62,9.483723,1.0223553,-0.69673395,-0.64931,-1.800196,-0.193016,,,
4,62,11.109435,0.4860378,0.24900457,-1.41225,1.424295,-0.379714,,,
2,62,9.993703,0.6081458,-0.749408,-0.36523,0.693215,-0.64751,,,
2,62,9.593859,0.51716334,-1.4700848,-0.37698,1.380108,-0.79003,,,
2,61,9.799767,0.34477556,0.009577099,0.14605,-0.676583,-0.104636,,,
1,61,9.79019,0.84278476,-1.4006507,-0.66824,1.07827,-0.224579,,,
3,61,8.995291,0.818842,-0.54828894,0.36069,0.825777,-0.054135,,,
3,61,11.427874,0.61293435,1.3527653,0.48517,1.738535,-0.28324,,,
3,61,10.08708,0.21548474,-0.40223816,-1.10381,-3.378305,0.804355,,,
-1,60,10.805362,1.359948,-1.3383996,1.06226,0.597376,-0.70797,,,
-1,60,10.10384,0.8547561,1.1540405,-0.20745,-0.689213,-0.502325,,,
-1,59,10.278622,0.29928434,0.7901107,-0.03698,0.977272,0.43191,,,
-1,58,10.3743925,0.5913859,0.15562786,-0.01719,-0.709305,-0.398655,,,
-1,58,9.991309,0.43096948,-0.05506832,-0.34631,0.81315,-0.218265,,,
-1,56,8.197997,-0.61293435,-1.1420691,1.07488,-0.141187,0.17578,,,
-1,54,8.114198,0.6201172,-2.456526,0.66367,-1.882259,0.04054,,,
0,52,8.71516,1.1013664,-1.6712039,-0.8265,3.801014,-0.226555,,,
0,52,10.101445,-1.2450229,-1.5059988,0.3796,0.465965,0.987405,,,
0,52,12.036019,-1.23784,0.11492519,1.03612,-3.523487,0.72229,,,
0,51,9.8237095,0.51955765,0.3040729,-0.16867,-0.513623,-1.34552,,,
0,51,8.260248,0.29210153,0.44772938,-0.78187,-1.200513,-0.881074,,,
-3,49,13.819755,4.292935,1.3096683,3.20846,0.401685,2.770184,,,
-4,49,9.311335,0.2944958,3.6225379,-0.87654,-6.597641,-0.60332,,,
0,48,12.464595,0.35435268,-0.19154198,-0.11274,-1.086893,0.3246,,,
0,48,9.122187,0.5650489,-0.65124273,-2.4601,2.188103,-0.94152,,,
0,48,8.909097,0.7829279,1.1636176,1.20498,0.29833,0.58911,,,
0,45,8.657698,-0.35674694,0.6153286,1.37157,0.85618,-0.745835,,,
0,44,10.551569,1.1947432,1.6161355,-0.01175,0.409152,-0.161455,,,
0,43,10.735929,1.2210802,0.6392714,-0.28949,0.390214,0.217294,,,
0,43,10.149331,1.0415095,0.4740664,-0.56636,-0.381057,-0.278709,,,
0,40,9.907509,-0.20111908,1.3575538,0.48694,0.945709,-0.041515,,,
-1,38,9.215564,0.07422252,1.0175668,-0.08119,-0.304152,-0.363446,,,
-1,38,10.240314,-0.076616794,1.0032011,-0.07797,-0.60381,0.192926,,,
-4,34,9.945818,-0.11492519,0.9864412,-0.441,0.11878,0.154166,,,
-4,34,10.28341,0.2561874,0.72785956,0.39313,-0.658803,-0.13353,,,
-8,33,9.845258,-0.090982445,0.8978531,0.35438,-0.196842,-0.224571,,,
-8,33,10.012857,0.16281068,1.350371,0.19025,-0.083215,-0.1362,,,
-8,33,10.817333,0.9601042,0.7733508,-0.0235,0.149186,-0.367095,,,
-10,27,9.974549,-0.090982445,0.31843856,-0.56065,-1.48603,0.12118,,,
-11,27,10.048771,0.8356019,1.0127783,-0.60423,-1.384731,0.81964,,,
-10,25,11.085492,-0.12450229,-0.019154198,0,0,0,,,
-10,24,9.742304,0.15323359,0.4860378,0.70242,0.067127,0.21365,,,
