147,18,9.529214,-2.0854135,-0.6464542,0,0,0
167,16,9.397529,-1.6712039,-1.3455825,-0.139922,-21.46919,0.236954
169,16,9.201198,-2.2099156,-2.796513,-0.074001,-7.90546,0.396716
166,18,10.352844,-2.238647,-2.545114,0.404873,-3.59924,0.18573
165,18,9.294575,-1.3072741,-3.5962007,0.032436,-4.262044,0.21098
121,18,8.458973,-1.3455825,-2.7414446,0.41206,-7.551966,0.617646
120,18,9.256267,-1.611347,-2.6169424,-0.289496,-3.069,0.078414
120,18,9.598648,-0.3232271,-3.6081722,-0.005438,-2.740744,-0.16776
97,24,9.500483,-0.9433443,-2.0494993,-1.64579,-5.001746,0.15684
92,24,10.999298,-0.43575802,-2.1189332,-0.270557,-2.17263,0.274104
72,27,8.971348,-0.33759275,-1.7885233,-0.036118,-5.557245,0.876456
72,27,9.325701,-2.813273,-0.2849187,-0.091625,-3.416885,0.74865
63,28,9.153313,-0.82123625,-1.8842943,-0.150619,-2.39989,0.255166
59,29,9.232324,-0.7972935,-1.8819,-0.275998,-3.80871,0.447214
55,29,9.565128,0.05027977,-2.056682,-0.57986,-1.84437,0.25516
31,31,9.938635,1.1612233,-1.776552,0.19112,-1.30268,-0.221905
28,31,10.10384,0.66800267,-2.3272352,-0.775551,-0.77758,-0.092011
6,31,9.557945,1.3431882,-2.4804688,-0.743994,0.15666,0.021606
6,31,9.577099,0.7134939,-2.3846977,1.036993,-0.24219,-0.80265
0,34,9.766247,1.1420691,-2.310475,0.695244,0.00516,-0.527565
4,34,9.419077,2.1332989,-2.185973,-0.471672,1.29173,-1.055155
4,36,9.907509,1.8340145,-1.1803775,-0.011475,0.60927,0.13209
6,38,10.884374,1.0917894,-1.8435916,0.013505,0.25765,0.64023
5,39,9.620196,0.7110996,-2.3727264,0.803435,1.13394,-0.63853
5,39,9.529214,1.4078336,-1.4557191,-0.036998,0.24502,-0.27508
5,39,11.250697,1.1109436,-1.4054393,-1.961412,0.04187,0.04322
5,41,8.734315,-0.7326481,-1.211503,-0.44099,-0.02009,0.60866
3,42,10.685649,0.67279124,-2.126116,0.29756,0.39653,0.078425
4,42,10.362421,0.7541966,-1.8076775,-0.22549,-0.25481,0.485085
2,43,10.084685,-0.31843856,-1.3096683,-0.23268,-0.16528,-0.37608
2,44,9.6585045,1.0846065,-1.6352897,0.5888,-0.70929,-1.01095
2,44,9.617802,1.6448668,-3.189174,-0.434674,0.16926,-0.28771
0,45,9.507666,0.71588814,-1.6807809,-0.314746,-0.44932,0.50135
0,45,10.599455,0.75659084,-2.1021733,0.56356,0.67944,0.25153
0,47,9.974549,-1.3168511,-1.7573977,-0.33999,-0.42409,0.40035
0,47,8.360807,-1.0439038,-1.9321798,0.327634,-1.20958,-0.00355
11,48,8.930645,-0.5650489,-1.1899546,-1.734164,-3.22166,1.015324
21,49,8.186026,-0.32562137,-2.2554069,-0.13799,-1.88226,0.128921
21,49,8.803748,3.0455174,0.76137936,-1.44379,0.6163,-0.019915
12,50,9.948212,1.2546,0.17717634,0.60687,-2.58925,-0.085706
11,51,8.707977,-1.8627458,-3.318465,-1.93073,1.48857,1.126286
17,52,11.583502,-0.87151605,-2.8515813,-3.646825,-0.62092,1.091076
16,52,11.739129,-0.409421,-2.4158232,-0.939675,-3.0185,-0.148826
16,52,11.040001,-0.35674694,-3.5507095,0.65824,1.27913,-0.70796
7,52,10.008069,0.52674043,-0.5243462,0.594256,-0.30415,-0.022586
6,52,9.905115,0.48124924,-0.11492519,-0.188496,0.24502,0.173106
0,53,9.419077,-0.035914123,0.70870537,0.75482,1.51564,0.21021
0,53,9.45978,0.74222517,-0.22266756,1.21286,2.44806,0.05949
1,53,9.545974,1.4581133,1.4174107,0.991926,0.5354,-0.17408
0,49,10.606637,0.34956414,1.7502149,0.191124,0.37012,0.03689
