-7,22,9.471751,0.5554718,-0.16520496,10.589062,-4.389094,86.169716
-3,21,9.890749,0.45012367,-1.8747171,11.364722,-6.0000834,86.58342
-7,21,9.735122,0.9026416,-0.8356019,10.488173,-7.82553,85.56348
-7,21,9.27542,0.9481328,-1.6017698,10.022808,-7.2975965,85.54988
-1,20,10.549175,1.2522057,-1.1013664,10.285714,-7.6855583,85.702255
0,20,9.811738,0.44772938,-1.0032011,10.469652,-8.204332,86.197296
-5,19,9.835681,0.7398309,-0.7781393,11.140525,-8.856823,85.69133
-5,19,9.562734,0.600963,-2.2985039,11.31815,-9.552345,85.78238
-5,19,9.909904,0.7901107,-2.343995,11.610276,-8.538355,86.06546
0,18,9.519637,0.14605077,-0.68236834,10.538031,-8.614365,86.15545
0,18,9.816526,0.30886146,-1.4916332,10.172787,-7.712843,85.93718
0,18,10.407912,0.6943397,-2.1620302,11.632712,-7.588905,85.39334
0,18,9.423865,-0.69194543,-2.4469488,10.756163,-7.369125,85.414955
0,18,10.527626,1.1947432,0.12210801,9.919015,-7.7425337,85.32726
-1,18,9.873989,1.158829,-2.1668186,9.130838,-6.5569525,85.5698
-1,17,9.040782,-0.13886794,-3.1580484,8.790845,-5.9521146,86.424644
8,17,8.930645,-1.2186859,-1.2498114,10.6800165,-4.2942567,85.792435
8,17,10.688043,0.3998439,-1.9393626,11.097514,-5.008716,85.44161
11,17,10.726351,0.9912298,-1.6855695,9.260433,-5.162291,86.054306
11,17,9.883567,1.297697,-2.432583,8.251323,-5.5169425,86.36628
11,17,10.427067,1.2713599,-1.5826156,9.672496,-5.6632833,86.028076
5,18,9.059936,0.35435268,-1.2641771,10.778926,-4.1947985,86.797226
3,18,9.967366,0.75659084,-1.8771114,10.8609,-5.044448,86.58774
-3,18,10.925076,1.7286664,-0.6847626,11.164774,-5.0645404,86.51466
-3,18,9.818921,-0.54828894,-2.6025767,12.043957,-5.874841,86.797745
-3,18,9.751882,-0.48124924,-3.0742488,12.253144,-4.5756364,86.81936
-4,19,9.656111,-0.3040729,-2.0710478,12.393773,-4.104515,86.18715
-4,19,10.111023,0.031125572,-3.0048149,12.238665,-5.808911,86.10868
-1,20,11.037607,2.343995,-2.6528566,12.611976,-4.8568897,86.180786
-1,20,9.481328,1.4748733,-1.7286664,12.506418,-5.7303147,86.779495
0,21,9.660899,0.25858167,-2.17879,13.056477,-6.5710225,87.02203
0,21,9.545974,2.0327394,-1.0941836,14.200781,-5.796904,86.95794
1,21,10.965778,-0.43096948,-2.073442,12.787674,-6.536613,86.891174
1,21,11.643358,-0.31843856,-3.7757714,12.3518095,-6.724926,86.72536
0,21,8.40151,0.505192,-1.0271438,13.218367,-7.5857263,84.9064
0,21,9.680053,0.5506832,-1.1277034,12.644814,-6.090836,85.180504
0,21,7.678439,2.1141446,1.3360053,13.227312,-9.426108,84.92704
0,23,10.439038,0.21787901,-3.0766432,13.373376,-9.2252655,85.952324
-5,23,9.5794935,0.90024734,-1.9633054,13.778249,-8.462617,85.60781
-8,23,10.029617,0.9816527,-2.083019,14.121746,-9.498904,85.18952
-2,23,9.794978,0.27055305,-1.1564348,13.901689,-8.666819,85.047005
-3,23,9.387952,0.3423813,-1.9058428,13.897131,-9.155186,84.83773
-6,23,10.410307,0.91461295,-2.2003386,13.708635,-8.682909,84.79621
-6,23,9.663293,0.1340794,-1.7573977,13.810512,-9.170121,84.92513
-7,23,9.869201,0.34956414,-2.9736893,13.48402,-8.295004,85.0946
-6,24,9.821315,0.74701375,-2.135693,14.189898,-8.558185,84.79152
-4,24,9.435837,-0.10774237,-1.8699286,14.620019,-7.378916,84.75001
-1,24,10.503684,0.5985687,-1.3144568,14.968958,-8.990895,84.812164
-1,24,8.073495,0.40223816,-1.2785428,14.408029,-8.051498,85.490265
-4,25,10.216371,-0.09337672,-2.2889266,15.8878355,-8.499849,86.98179
-4,26,9.852441,0.26337022,-1.637684,16.115961,-8.652502,87.281136
-4,26,10.199611,0.7541966,-0.8475733,15.788591,-7.7572923,87.012375
-5,26,9.545974,0.70870537,-1.3024855,16.03653,-7.2419834,87.32071
-5,26,9.438231,-0.16281068,-0.9194015,16.61815,-7.8617563,87.45594
-7,27,9.696813,0.6296943,-2.5714512,16.201296,-8.828239,87.39196
-7,27,9.57231,0.5243462,-2.6145482,16.303171,-8.248651,87.325195
-7,27,10.072714,0.56265455,-2.9473522,15.918989,-7.9468093,87.283676
-7,28,10.858036,1.0199611,-3.7685885,14.109077,-8.637175,87.60464
-7,28,10.082292,0.07422252,-1.9178141,15.183057,-10.092009,87.93794
-6,30,9.699207,0.13647367,-2.8515813,13.90339,-6.9886045,87.0911
-5,30,10.07032,-0.21548474,-2.0662591,13.437147,-8.088122,86.89809
