-7,22,9.471751,0.5554718,-0.16520496,0,0,0
-3,21,9.890749,0.45012367,-1.8747171,0.77566,-1.6109894,0.413704
-7,21,9.735122,0.9026416,-0.8356019,-0.876549,-1.8254466,-1.01994
-7,21,9.27542,0.9481328,-1.6017698,-0.465365,0.5279335,-0.0136
-1,20,10.549175,1.2522057,-1.1013664,0.262906,-0.3879618,0.152375
0,20,9.811738,0.44772938,-1.0032011,0.183938,-0.5187737,0.495041
-5,19,9.835681,0.7398309,-0.7781393,0.670873,-0.652491,-0.505966
-5,19,9.562734,0.600963,-2.2985039,0.177625,-0.695522,0.09105
-5,19,9.909904,0.7901107,-2.343995,0.292126,1.01399,0.28308
0,18,9.519637,0.14605077,-0.68236834,-1.072245,-0.07601,0.08999
0,18,9.816526,0.30886146,-1.4916332,-0.365244,0.901522,-0.21827
0,18,10.407912,0.6943397,-2.1620302,1.459925,0.123938,-0.54384
0,18,9.423865,-0.69194543,-2.4469488,-0.876549,0.21978,0.021615
0,18,10.527626,1.1947432,0.12210801,-0.837148,-0.3734087,-0.087695
-1,18,9.873989,1.158829,-2.1668186,-0.788177,1.1855812,0.24254
-1,17,9.040782,-0.13886794,-3.1580484,-0.339993,0.6048379,0.854844
8,17,8.930645,-1.2186859,-1.2498114,1.8891715,1.6578579,-0.632209
8,17,10.688043,0.3998439,-1.9393626,0.4174975,-0.7144593,-0.350825
11,17,10.726351,0.9912298,-1.6855695,-1.837081,-0.153575,0.612696
11,17,9.883567,1.297697,-2.432583,-1.00911,-0.3546515,0.311974
11,17,10.427067,1.2713599,-1.5826156,1.421173,-0.1463408,-0.338204
5,18,9.059936,0.35435268,-1.2641771,1.10643,1.4684848,0.76915
3,18,9.967366,0.75659084,-1.8771114,0.081974,-0.8496495,-0.209486
-3,18,10.925076,1.7286664,-0.6847626,0.303874,-0.0200924,-0.07308
-3,18,9.818921,-0.54828894,-2.6025767,0.879183,-0.8103006,0.283085
-3,18,9.751882,-0.48124924,-3.0742488,0.209187,1.2992046,0.021615
-4,19,9.656111,-0.3040729,-2.0710478,0.140629,0.4711214,-0.63221
-4,19,10.111023,0.031125572,-3.0048149,-0.155108,-1.704396,-0.07847
-1,20,11.037607,2.343995,-2.6528566,0.373311,0.9520213,0.072106
-1,20,9.481328,1.4748733,-1.7286664,-0.105558,-0.873425,0.598709
0,21,9.660899,0.25858167,-2.17879,0.550059,-0.8407078,0.242535
0,21,9.545974,2.0327394,-1.0941836,1.144304,0.7741185,-0.06409
1,21,10.965778,-0.43096948,-2.073442,-1.413107,-0.739709,-0.066766
1,21,11.643358,-0.31843856,-3.7757714,-0.4358645,-0.188313,-0.165814
0,21,8.40151,0.505192,-1.0271438,0.8665575,-0.8608003,-1.81896
0,21,9.680053,0.5506832,-1.1277034,-0.573553,1.4948903,0.274104
0,21,7.678439,2.1141446,1.3360053,0.582498,-3.335272,-0.253464
0,23,10.439038,0.21787901,-3.0766432,0.146064,0.2008425,1.025284
-5,23,9.5794935,0.90024734,-1.9633054,0.404873,0.7626485,-0.344514
-8,23,10.029617,0.9816527,-2.083019,0.343497,-1.036287,-0.41829
-2,23,9.794978,0.27055305,-1.1564348,-0.220057,0.832085,-0.142515
-3,23,9.387952,0.3423813,-1.9058428,-0.004558,-0.488367,-0.209275
-6,23,10.410307,0.91461295,-2.2003386,-0.188496,0.472277,-0.04152
-6,23,9.663293,0.1340794,-1.7573977,0.101877,-0.487212,0.12892
-7,23,9.869201,0.34956414,-2.9736893,-0.326492,0.875117,0.16947
-6,24,9.821315,0.74701375,-2.135693,0.705878,-0.263181,-0.30308
-4,24,9.435837,-0.10774237,-1.8699286,0.430121,1.179269,-0.04151
-1,24,10.503684,0.5985687,-1.3144568,0.348939,-1.611979,0.062154
-1,24,8.073495,0.40223816,-1.2785428,-0.560929,0.939397,0.678101
-4,25,10.216371,-0.09337672,-2.2889266,1.4798065,-0.448351,1.491525
-4,26,9.852441,0.26337022,-1.637684,0.2281255,-0.152653,0.299346
-4,26,10.199611,0.7541966,-0.8475733,-0.32737,0.8952097,-0.268761
-5,26,9.545974,0.70870537,-1.3024855,0.247939,0.5153089,0.308335
-5,26,9.438231,-0.16281068,-0.9194015,0.58162,-0.6197729,0.13523
-7,27,9.696813,0.6296943,-2.5714512,-0.416854,-0.9664827,-0.06398
-7,27,9.57231,0.5243462,-2.6145482,0.101875,0.579588,-0.066765
-7,27,10.072714,0.56265455,-2.9473522,-0.384182,0.3018417,-0.041519
-7,28,10.858036,1.0199611,-3.7685885,-1.809912,-0.6903657,0.320964
-7,28,10.082292,0.07422252,-1.9178141,1.07398,-1.454834,0.3333
-6,30,9.699207,0.13647367,-2.8515813,-1.279667,3.1034045,-0.84684
-5,30,10.07032,-0.21548474,-2.0662591,-0.466243,-1.0995175,-0.19301
-3,31,9.780613,0.21309046,-2.063865,-0.036997,0.8383976,0.11629
-3,31,10.644946,0.4932206,-1.8244374,-0.698925,-0.2484951,0.24521
-3,31,9.692024,0.21069619,-2.0518935,-0.261172,-0.2132687,0.021355
-4,32,9.433443,0.4189981,-2.0782306,0.146064,0.1945302,-0.31295
-4,32,9.373586,-0.002394275,-1.8579572,0.576185,0.0545013,-0.13353
-4,33,8.779806,0.2753416,-0.7541966,-0.131683,0.1755927,0.128925
-4,33,11.93546,0.28731298,-6.263423,3.738712,3.905082,-0.49966
-3,33,11.320131,1.5395187,0.2681588,-2.858652,1.0214579,-1.00101
-3,33,8.042369,-0.4932206,0.50758624,-0.822684,1.1842733,-0.66494
-2,33,12.814158,1.5730386,0.5243462,-1.172358,1.91666754,1.21733
-4,33,10.7048025,-2.482863,-0.7733508,-0.958611,0.18821766,-0.268764
-4,33,10.879584,0.035914123,-1.3048798,0.317376,-0.57042884,-0.714272
-5,31,6.4956675,-1.5874043,-2.9569294,0.202875,4.16504724,-0.009949
-5,31,8.703189,1.924997,-1.0319325,0.643487,0.3856772,-0.253165
-3,31,9.361614,0.55786604,-0.9529214,-3.476393,-1.0438603,-0.36709
-1,31,11.068732,-0.86193895,-0.09577099,1.313862,0.3334033,-0.83688
