38,0,9.696813,0.30646718,-0.09577099,-0.53369004,-0.9879726,2.6445942
38,0,10.067925,0.31125572,-0.06943397,-0.278301,-0.7075687,4.10642
38,0,9.9889145,0.25379312,0.019154198,-0.7697929,-0.63928723,4.020716
38,0,9.692024,0.11971374,-0.41420954,-0.97634816,-0.5469111,4.202804
38,0,9.80695,0.16759923,-0.24182175,-1.1206566,-0.75637645,4.218099
38,0,9.972155,0.29210153,0.05506832,-1.1450288,-0.78909373,4.214457
38,0,9.960183,0.2753416,0.052674048,-1.0170255,-0.47578272,4.263984
38,0,9.751882,0.12929083,-0.2657645,-1.0855848,-0.62843615,4.285591
38,0,9.80695,0.16041641,-0.20590763,-1.1469542,-0.90218085,4.297244
38,0,9.950606,0.28731298,0.062251143,-1.0766401,-0.70133835,4.293602
38,0,9.70639,0.21069619,-0.21548474,-1.0505129,-0.62674445,4.3341465
38,0,9.747093,0.17957062,-0.3040729,-1.1560693,-0.83736485,4.358424
38,0,9.77343,0.1699935,-0.29210153,-1.1299422,-0.71858394,4.3358445
38,0,10.07032,0.2849187,-0.13647367,-1.0733042,-0.71661025,4.372538
38,0,9.785401,0.16520496,-0.30167863,-1.1923629,-0.86926365,4.394145
38,0,9.799767,0.18435916,-0.28013015,-1.1914854,-0.857794,4.4031277
38,0,10.029617,0.31843856,0.052674048,-1.0697944,-0.66441905,4.4147806
38,0,10.029617,0.32801566,0.031125572,-1.1446661,-0.91807127,4.423763
38,0,9.794978,0.19633053,-0.29210153,-1.1555362,-0.89513195,4.4291034
38,0,9.737515,0.17717634,-0.2466103,-1.1167841,-0.7069143,4.450711
38,0,9.984126,0.30167863,0.031125572,-1.1474688,-0.86588013,4.4786305
38,0,9.938635,0.2466103,0.11013664,-1.1267767,-0.906065,4.4776583
38,0,9.996098,0.30886146,0.3328042,-1.1875759,-1.0983278,4.5049286
38,0,9.754275,0.090982445,-0.27055305,-1.0983244,-0.8659231,4.5202236
38,0,9.730332,0.22027329,-0.31843856,-1.1281317,-1.038669,4.5760636
38,0,9.799767,0.18675344,-0.1340794,-1.0578176,-0.83782643,4.572421
38,0,9.976943,0.31843856,0.09337672,-1.0813125,-1.0800091,4.5777617
38,0,9.90272,0.30167863,0.047885496,-1.0299356,-0.79079264,4.5867443
38,0,9.835681,0.3304099,-0.14605077,-1.0606203,-0.9055715,4.627289
38,0,9.780613,0.30646718,-0.16759923,-1.052553,-0.9078819,4.638942
38,0,9.735122,0.23463893,-0.17478207,-0.99486375,-0.7259767,4.641612
38,0,9.718362,0.19633053,-0.2753416,-0.98136145,-0.7650064,4.6695313
38,0,9.79019,0.2753416,-0.19393626,-1.1237851,-1.049294,4.6997657
38,0,9.778218,0.1987248,-0.20351335,-1.0913455,-0.9936373,4.6961236
38,0,9.991309,0.26337022,0.026337024,-0.87496823,-0.73713815,4.7014637
38,0,9.914692,0.30646718,-0.08140534,-0.93721503,-0.851917,4.7293835
38,0,9.802161,0.19393626,-0.18675344,-1.0247116,-1.0235077,4.7636156
38,0,9.981731,0.25139886,-0.0047885496,-1.0797685,-1.1710039,4.768956
38,0,9.814133,0.19633053,-0.24900457,-1.1167656,-1.1784716,4.733752
38,0,9.933846,0.2681588,-0.021548472,-1.0203243,-0.91566,4.7075295
38,0,9.761458,0.2561874,-0.14126222,-0.94369775,-0.80319154,4.7228246
38,0,9.830893,0.16041641,-0.18675344,-0.923883,-0.867471,4.769682
38,0,9.8237095,0.23942748,-0.19633053,-1.0483768,-1.1790903,4.8002715
38,0,9.730332,0.34477556,-0.17238778,-1.1043112,-1.306494,4.802942
38,0,9.938635,0.29210153,-0.0670397,-1.0015576,-0.9805581,4.7956576
38,0,9.938635,0.32562137,0.105348095,-0.9375559,-0.786028,4.7983274
38,0,9.785401,0.19154198,-0.2681588,-0.9051163,-0.7808708,4.826247
38,0,9.802161,0.20111908,-0.31843856,-1.0465126,-1.0823339,4.8373976
38,0,9.96976,0.2753416,-0.045491222,-1.0077605,-1.0645518,4.8526926
38,0,9.794978,0.2753416,-0.15083931,-0.88606954,-0.76386565,4.864345
38,0,9.888355,0.21309046,-0.045491222,-0.87887967,-0.7839581,4.892265
38,0,9.881172,0.31365,0.011971374,-1.0105633,-0.9492364,4.9138722
38,0,10.008069,0.32562137,0.07901107,-0.9267468,-0.8694852,4.9192123
38,0,9.809344,0.24421602,-0.26337022,-0.83118296,-0.70020485,4.9345074
38,0,9.996098,0.3304099,0.047885496,-0.91780216,-0.87926316,4.9966598
38,0,9.979338,0.32083282,0.076616794,-0.9926738,-1.0129793,5.0119543
38,0,9.797373,0.17957062,-0.31125572,-1.0044212,-0.95732266,5.0272493
38,0,9.780613,0.20111908,-0.22506183,-0.89535517,-0.5871998,5.0389023
38,0,9.953,0.25858167,-0.15562786,-0.9499888,-0.7794625,5.0723386
38,0,9.921875,0.3040729,-0.016759925,-1.0437977,-0.9826154,5.0813212
38,0,9.873989,0.29689008,-0.11013664,-0.997856,-0.6693044,5.0929737
38,0,9.830893,0.18435916,-0.07901107,-0.9464791,-0.5189613,5.1208935
38,0,9.998491,0.2944958,-0.021548472,-1.058348,-0.9505167,5.145171
38,0,9.957788,0.29689008,0.031125572,-1.0006588,-0.78123635,5.1478415
38,0,9.830893,0.14844504,-0.07901107,-0.91140735,-0.59933114,5.1631365
38,0,9.931452,0.22745611,0.019154198,-0.9790892,-0.63951606,5.218976
38,0,10.008069,0.29210153,0.028731298,-1.0287112,-0.7732322,5.227958
